"BandNumber","FieldCode","Station","Malaria","IDBirdBandingData","SpeciesName","CP","BP","Fat","BodyMolt","FFMolt","FFWear","RightWing","LeftWing","CycleCode","Age","Sex","Weight","CaptureTime"
245136357,"SMD2016012128","HOME","P",8627,"NORTHERN CARDINAL","N","N","L","N","N","M",85,NA,"FAS","A","F",40.2,12:00:00
245136357,"SMD2016012128","HOME","P",8627,"NORTHERN CARDINAL","N","N","L","N","N","M",85,NA,"FAS","A","F",40.2,12:00:00
245136363,"SMD2016051461","HOME","P",8834,"NORTHERN CARDINAL","N","N","T","N","N","M",91,NA,"FAS","A","M",40.7,08:58:00
245136363,"SMD2016051461","HOME","P",9574,"NORTHERN CARDINAL","N","N","L","N","N","H",89,NA,"FAS","A","M",42.8,09:33:00
245136375,"SMD2016051432","HOME","P",8922,"NORTHERN CARDINAL","L","N","T","N","A","M",89,NA,"FAS","A","M",40.3,11:45:00
245136376,"SMD2016012227","HOME","N",8820,"NORTHERN CARDINAL","N","N","N","N","N","L",88,NA,"FAS","A","M",41.3,07:42:00
245136376,"SMD2016012227","HOME","N",10079,"NORTHERN CARDINAL","N","N","T","N","N","L",92,NA,"FAS","A","M",43.6,12:05:00
245136376,"SMD2016012227","HOME","N",10291,"NORTHERN CARDINAL","N","N","N","N","N","L",91,NA,"FAS","A","M",43.2,10:47:00
245136376,"SMD2016012227","HOME","N",10564,"NORTHERN CARDINAL","N","N","T","N","N","S",91,NA,"FAS","A","M",42.8,10:04:00
245136376,"SMD2016012279","HOME","P",8820,"NORTHERN CARDINAL","N","N","N","N","N","L",88,NA,"FAS","A","M",41.3,07:42:00
245136376,"SMD2016012279","HOME","P",10079,"NORTHERN CARDINAL","N","N","T","N","N","L",92,NA,"FAS","A","M",43.6,12:05:00
245136376,"SMD2016012279","HOME","P",10291,"NORTHERN CARDINAL","N","N","N","N","N","L",91,NA,"FAS","A","M",43.2,10:47:00
245136376,"SMD2016012279","HOME","P",10564,"NORTHERN CARDINAL","N","N","T","N","N","S",91,NA,"FAS","A","M",42.8,10:04:00
245136377,"SMD2016012291","HOME","P",8821,"NORTHERN CARDINAL","N","N","T","N","N","L",92,NA,"FAS","A","M",38.9,10:59:00
245136383,"SMD2016051440","HOME","P",9116,"NORTHERN CARDINAL","N","V","N","N","N","S",86,NA,"FAS","A","F",NA,10:21:00
245136384,"SMD2016012226","HOME","P",8924,"NORTHERN CARDINAL","N","N","T","N","N","S",85,NA,"FCS","H","M",35.4,08:00:00
245136384,"SMD2016012226","HOME","P",10077,"NORTHERN CARDINAL","N","N","T","N","N","N",93,NA,"FAS","U","M",39.6,12:00:00
245136384,"SMD2016012226","HOME","P",10538,"NORTHERN CARDINAL","N","N","T","N","N","S",94,NA,"FCF","S","M",40.1,08:04:00
245136384,"SMD2016012226","HOME","P",10622,"NORTHERN CARDINAL","N","N","T","N","N","L",92,NA,"FAS","A","M",37.4,08:18:00
245136384,"SMD2016051425","HOME","P",8924,"NORTHERN CARDINAL","N","N","T","N","N","S",85,NA,"FCS","H","M",35.4,08:00:00
245136384,"SMD2016051425","HOME","P",10077,"NORTHERN CARDINAL","N","N","T","N","N","N",93,NA,"FAS","U","M",39.6,12:00:00
245136384,"SMD2016051425","HOME","P",10538,"NORTHERN CARDINAL","N","N","T","N","N","S",94,NA,"FCF","S","M",40.1,08:04:00
245136384,"SMD2016051425","HOME","P",10622,"NORTHERN CARDINAL","N","N","T","N","N","L",92,NA,"FAS","A","M",37.4,08:18:00
245136385,"SMD2016051430","HOME","P",8925,"NORTHERN CARDINAL","N","W","L","N","N","L",90,NA,"FCF","S","F",49.8,10:56:00
245136387,"SMD2016051466","HOME","P",9124,"NORTHERN CARDINAL","N","N","L","N","S","S",78,NA,"FPF","H","F",31,10:20:00
245136387,"SMD2016051466","HOME","P",9579,"NORTHERN CARDINAL","N","N","T","M","A","M",78,NA,"FCS","H","F",32.4,10:19:00
245136387,"SMD2016051442","HOME","P",9124,"NORTHERN CARDINAL","N","N","L","N","S","S",78,NA,"FPF","H","F",31,10:20:00
245136387,"SMD2016051442","HOME","P",9579,"NORTHERN CARDINAL","N","N","T","M","A","M",78,NA,"FCS","H","F",32.4,10:19:00
245136391,"SMD2016012211","HOME","P",9583,"NORTHERN CARDINAL","N","N","L","L","S","S",82,NA,"FPF","H","F",36.2,07:50:00
245136391,"SMD2016012211","HOME","P",10066,"NORTHERN CARDINAL","N","N","L","N","N","S",88,NA,"FCF","H","F",36,07:13:00
245136391,"SMD2016012211","HOME","P",12123,"NORTHERN CARDINAL","N","N","T","N","N","L",85,NA,"FAS","A","F",39.7,07:55:00
245136391,"SMD2016051459","HOME","P",9583,"NORTHERN CARDINAL","N","N","L","L","S","S",82,NA,"FPF","H","F",36.2,07:50:00
245136391,"SMD2016051459","HOME","P",10066,"NORTHERN CARDINAL","N","N","L","N","N","S",88,NA,"FCF","H","F",36,07:13:00
245136391,"SMD2016051459","HOME","P",12123,"NORTHERN CARDINAL","N","N","T","N","N","L",85,NA,"FAS","A","F",39.7,07:55:00
245136392,"SMD2016051472","HOME","P",9310,"NORTHERN CARDINAL","N","N","T","T","N","L",86,NA,"FPS","H","F",39.3,08:00:00
245136392,"SMD2016051472","HOME","P",9584,"NORTHERN CARDINAL","N","N","L","N","N","M",86,NA,"FCS","H","F",41.1,10:49:00
245136392,"SMD2016051468","HOME","P",9310,"NORTHERN CARDINAL","N","N","T","T","N","L",86,NA,"FPS","H","F",39.3,08:00:00
245136392,"SMD2016051468","HOME","P",9584,"NORTHERN CARDINAL","N","N","L","N","N","M",86,NA,"FCS","H","F",41.1,10:49:00
245136393,"SMD2016071001","HOME","P",9325,"NORTHERN CARDINAL","N","N","N","H","S","S",NA,NA,"FPF","H","U",34.9,07:47:00
245136394,"SMD2016072012","HOME","P",9567,"NORTHERN CARDINAL","N","N","L","N","N","S",84,NA,"FCS","H","F",40.2,11:35:00
245136394,"SMD2016072012","HOME","P",9943,"NORTHERN CARDINAL","N","N","N","L","N","N",88,NA,"FCF","H","F",42.8,07:49:00
245136394,"SMD2016072012","HOME","P",10293,"NORTHERN CARDINAL","N","N","T","N","N","M",96,NA,"FCF","H","F",42.2,12:25:00
245136394,"SMD2016090651","HOME","P",9567,"NORTHERN CARDINAL","N","N","L","N","N","S",84,NA,"FCS","H","F",40.2,11:35:00
245136394,"SMD2016090651","HOME","P",9943,"NORTHERN CARDINAL","N","N","N","L","N","N",88,NA,"FCF","H","F",42.8,07:49:00
245136394,"SMD2016090651","HOME","P",10293,"NORTHERN CARDINAL","N","N","T","N","N","M",96,NA,"FCF","H","F",42.2,12:25:00
245136399,"SMD2016090642","HOME","P",9677,"NORTHERN CARDINAL","N","N","T","M","N","S",72,NA,"FPS","L","F",37,07:10:00
245136399,"SMD2016090642","HOME","P",9828,"NORTHERN CARDINAL","N","N","T","H","S","M",84,NA,"FPF","H","F",37.4,12:08:00
245136399,"SMD2016090642","HOME","P",9892,"NORTHERN CARDINAL","N","N","T","L","S","M",82,NA,"FPF","H","F",40.1,10:28:00
245136399,"SMD2016090629","HOME","P",9677,"NORTHERN CARDINAL","N","N","T","M","N","S",72,NA,"FPS","L","F",37,07:10:00
245136399,"SMD2016090629","HOME","P",9828,"NORTHERN CARDINAL","N","N","T","H","S","M",84,NA,"FPF","H","F",37.4,12:08:00
245136399,"SMD2016090629","HOME","P",9892,"NORTHERN CARDINAL","N","N","T","L","S","M",82,NA,"FPF","H","F",40.1,10:28:00
245136400,"SMD2016051293","HOME","P",9678,"NORTHERN CARDINAL","N","N","T","H","N","S",82,NA,"FPS","H","F",38.3,07:20:00
245136400,"SMD2016051293","HOME","P",11460,"NORTHERN CARDINAL","N","W","T","H","S","H",86,NA,"DPB","A","F",39.1,06:52:00
245136400,"SMD2016051293","HOME","P",11689,"NORTHERN CARDINAL","N","N","L","N","N","L",88,NA,"SCB","A","F",43.4,07:46:00
245136400,"SMD2016051293","HOME","P",9678,"NORTHERN CARDINAL","N","N","T","H","N","S",82,NA,"FPS","H","F",38.3,07:20:00
245136400,"SMD2016051293","HOME","P",11460,"NORTHERN CARDINAL","N","W","T","H","S","H",86,NA,"DPB","A","F",39.1,06:52:00
245136400,"SMD2016051293","HOME","P",11689,"NORTHERN CARDINAL","N","N","L","N","N","L",88,NA,"SCB","A","F",43.4,07:46:00
245136401,"SMD2016051298","HOME","P",9679,"NORTHERN CARDINAL","N","N","T","M","S","S",85,NA,"FPF","H","F",40.3,10:06:00
245136401,"SMD2016051298","HOME","P",9818,"NORTHERN CARDINAL","N","N","N","L","S","S",85,NA,"FPF","H","F",42.6,07:40:00
245136401,"SMD2016090605","HOME","P",9679,"NORTHERN CARDINAL","N","N","T","M","S","S",85,NA,"FPF","H","F",40.3,10:06:00
245136401,"SMD2016090605","HOME","P",9818,"NORTHERN CARDINAL","N","N","N","L","S","S",85,NA,"FPF","H","F",42.6,07:40:00
245136401,"SMD2016051298","HOME","P",9679,"NORTHERN CARDINAL","N","N","T","M","S","S",85,NA,"FPF","H","F",40.3,10:06:00
245136401,"SMD2016051298","HOME","P",9818,"NORTHERN CARDINAL","N","N","N","L","S","S",85,NA,"FPF","H","F",42.6,07:40:00
245136402,"SMD2016051299","HOME","P",9680,"NORTHERN CARDINAL","N","N","N","M","S","L",85,NA,"DPB","A","F",39.9,10:33:00
245136402,"SMD2016051299","HOME","P",12314,"NORTHERN CARDINAL","N","V","L","N","A","S",84,NA,"FAS","A","F",42.5,10:14:00
245136402,"SMD2016051299","HOME","P",9680,"NORTHERN CARDINAL","N","N","N","M","S","L",85,NA,"DPB","A","F",39.9,10:33:00
245136402,"SMD2016051299","HOME","P",12314,"NORTHERN CARDINAL","N","V","L","N","A","S",84,NA,"FAS","A","F",42.5,10:14:00
245136403,"SMD2016090650","HOME","P",9681,"NORTHERN CARDINAL","N","N","T","M","S","L",84,NA,"FPF","H","M",40.9,12:08:00
245136403,"SMD2016090650","HOME","P",9743,"NORTHERN CARDINAL","N","N","T","H","S","M",86,NA,"FPF","H","M",40,08:13:00
245136403,"SMD2016090650","HOME","P",9942,"NORTHERN CARDINAL","N","N","N","L","S","S",NA,NA,"FPF","H","M",41.2,07:45:00
245136403,"SMD2016090650","HOME","P",10071,"NORTHERN CARDINAL","N","N","T","N","N","S",89,NA,"FCF","H","M",41.2,09:40:00
245136403,"SMD2016090650","HOME","P",10608,"NORTHERN CARDINAL","N","N","T","N","N","L",90,NA,"FAS","A","M",39.3,09:11:00
245136403,"SMD2016012215","HOME","P",9681,"NORTHERN CARDINAL","N","N","T","M","S","L",84,NA,"FPF","H","M",40.9,12:08:00
245136403,"SMD2016012215","HOME","P",9743,"NORTHERN CARDINAL","N","N","T","H","S","M",86,NA,"FPF","H","M",40,08:13:00
245136403,"SMD2016012215","HOME","P",9942,"NORTHERN CARDINAL","N","N","N","L","S","S",NA,NA,"FPF","H","M",41.2,07:45:00
245136403,"SMD2016012215","HOME","P",10071,"NORTHERN CARDINAL","N","N","T","N","N","S",89,NA,"FCF","H","M",41.2,09:40:00
245136403,"SMD2016012215","HOME","P",10608,"NORTHERN CARDINAL","N","N","T","N","N","L",90,NA,"FAS","A","M",39.3,09:11:00
245136404,"SMD2016090626","HOME","P",9751,"NORTHERN CARDINAL","N","N","T","N","S","S",89,NA,"FPF","H","M",41.5,08:05:00
245136404,"SMD2016090626","HOME","P",9827,"NORTHERN CARDINAL","N","N","T","H","S","N",90,NA,"FPF","H","M",42.6,12:11:00
245136404,"SMD2016090626","HOME","P",10252,"NORTHERN CARDINAL","N","N","T","N","N","M",90,NA,"FCF","H","M",42.3,08:09:00
245136404,"SMD2016090626","HOME","P",10561,"NORTHERN CARDINAL","N","N","N","N","N","S",89,NA,"FCF","S","M",42.1,07:08:00
245136404,"SMD2016090626","HOME","P",10597,"NORTHERN CARDINAL","N","N","T","N","N","L",91,NA,"FCF","S","F",40.3,07:23:00
245136404,"SMD2016090626","HOME","P",10943,"NORTHERN CARDINAL","L","N","N","N","N","M",89,NA,"FCF","S","M",41.6,08:09:00
245136404,"SMD2016090626","HOME","P",11616,"NORTHERN CARDINAL","N","N","T","T","S","N",92,NA,"DPB","A","M",43.6,07:30:00
245136405,"SMD20160512111","HOME","P",9752,"NORTHERN CARDINAL","N","N","T","M","S","S",86,NA,"FPF","H","F",38.8,08:47:00
245136405,"SMD20160512111","HOME","P",9752,"NORTHERN CARDINAL","N","N","T","M","S","S",86,NA,"FPF","H","F",38.8,08:47:00
245136406,"SMD2016012224","HOME","P",9753,"NORTHERN CARDINAL","N","N","T","M","S","L",87,NA,"FPF","H","F",40.3,10:40:00
245136406,"SMD2016012224","HOME","P",9941,"NORTHERN CARDINAL","N","N","T","T","S","N",87,NA,"FPF","H","F",40.6,07:50:00
245136406,"SMD2016012224","HOME","P",10076,"NORTHERN CARDINAL","N","N","L","N","N","S",88,NA,"FCF","H","F",39.3,12:05:00
245136406,"SMD2016012224","HOME","P",10477,"NORTHERN CARDINAL","N","N","T","N","N","L",89,NA,"FCF","S","F",40.2,08:16:00
245136406,"SMD2016090648","HOME","P",9753,"NORTHERN CARDINAL","N","N","T","M","S","L",87,NA,"FPF","H","F",40.3,10:40:00
245136406,"SMD2016090648","HOME","P",9941,"NORTHERN CARDINAL","N","N","T","T","S","N",87,NA,"FPF","H","F",40.6,07:50:00
245136406,"SMD2016090648","HOME","P",10076,"NORTHERN CARDINAL","N","N","L","N","N","S",88,NA,"FCF","H","F",39.3,12:05:00
245136406,"SMD2016090648","HOME","P",10477,"NORTHERN CARDINAL","N","N","T","N","N","L",89,NA,"FCF","S","F",40.2,08:16:00
245136408,"SMD2016090609","HOME","P",9833,"NORTHERN CARDINAL","N","N","N","H","S","L",84,NA,"FPF","H","M",43.1,08:34:00
245136408,"SMD2016090609","HOME","P",9885,"NORTHERN CARDINAL","N","N","N","H","S","S",90,NA,"FPF","H","M",44.8,07:36:00
245136408,"SMD2016090630","HOME","P",9833,"NORTHERN CARDINAL","N","N","N","H","S","L",84,NA,"FPF","H","M",43.1,08:34:00
245136408,"SMD2016090630","HOME","P",9885,"NORTHERN CARDINAL","N","N","N","H","S","S",90,NA,"FPF","H","M",44.8,07:36:00
245136409,"SMD2016090611","HOME","P",9834,"NORTHERN CARDINAL","N","N","N","M","S","S",87,NA,"FPF","H","F",38.3,08:34:00
245136410,"SMD2016090620","HOME","P",9835,"NORTHERN CARDINAL","N","N","T","H","S","L",NA,NA,"FPF","H","M",43.5,10:53:00
245136411,"SMD2016090627","HOME","P",9836,"NORTHERN CARDINAL","N","N","T","L","S","M",87,NA,"FPF","H","M",46.2,12:18:00
245136412,"SMD2016090628","HOME","P",9838,"NORTHERN CARDINAL","N","N","T","M","S","M",89,NA,"FPF","H","M",39.5,12:18:00
245136413,"SMD2016090639","HOME","P",9891,"NORTHERN CARDINAL","N","N","T","M","S","L",87,NA,"DPB","A","F",41.8,09:23:00
245136414,"SMD2016090641","HOME","P",9900,"NORTHERN CARDINAL","N","N","N","H","S","X",NA,NA,"FPF","H","M",38.7,09:13:00
245136415,"SMD2016090649","HOME","P",9966,"NORTHERN CARDINAL","N","N","N","N","S","L",87,NA,"FPF","H","F",38.3,07:14:00
245136416,"SMD2016012213","HOME","P",9967,"NORTHERN CARDINAL","N","N","N","L","N","S",90,NA,"FCF","H","M",39.6,10:28:00
245136416,"SMD2016012213","HOME","P",10068,"NORTHERN CARDINAL","N","N","L","N","N","S",90,NA,"FCF","H","M",36.6,07:48:00
245136416,"SMD2016012213","HOME","P",10290,"NORTHERN CARDINAL","N","N","N","T","N","S",91,NA,"FCF","H","M",36.9,09:17:00
245136416,"SMD2016090666","HOME","P",9967,"NORTHERN CARDINAL","N","N","N","L","N","S",90,NA,"FCF","H","M",39.6,10:28:00
245136416,"SMD2016090666","HOME","P",10068,"NORTHERN CARDINAL","N","N","L","N","N","S",90,NA,"FCF","H","M",36.6,07:48:00
245136416,"SMD2016090666","HOME","P",10290,"NORTHERN CARDINAL","N","N","N","T","N","S",91,NA,"FCF","H","M",36.9,09:17:00
245136417,"SMD2016012192","HOME","P",9968,"NORTHERN CARDINAL","N","N","L","L","S",NA,86.5,NA,"FAS","A","M",42.3,10:28:00
245136417,"SMD2016012192","HOME","P",9968,"NORTHERN CARDINAL","N","N","L","L","S",NA,86.5,NA,"FAS","A","M",42.3,10:28:00
245136419,"SMD2016012212","HOME","N",10081,"NORTHERN CARDINAL","N","N","L","N","N","M",88,NA,"FCF","H","F",42.8,07:06:00
245136419,"SMD2016012212","HOME","N",10600,"NORTHERN CARDINAL","N","N","L","T","N","L",88,NA,"FCF","S","F",40.1,07:43:00
245136419,"SMD2016012212","HOME","N",12616,"NORTHERN CARDINAL","N","V","L","N","N","M",89,NA,"FAS","A","F",42.7,07:07:00
245136421,"SMD2016012256","HOME","P",10494,"NORTHERN CARDINAL","N","N","T","N","N","L",87,NA,"FCF","S","F",41.1,07:20:00
245136421,"SMD2016012256","HOME","P",10610,"NORTHERN CARDINAL","N","N","T","N","N","L",88,NA,"FAS","S","F",41.1,11:07:00
245136421,"SMD2016012256","HOME","P",10808,"NORTHERN CARDINAL","N","W","N","N","N","M",87,NA,"FAS","A","F",43.5,06:52:00
245136421,"SMD2016012256","HOME","P",10940,"NORTHERN CARDINAL","N","W","F","N","N","M",89,NA,"FCF","S","F",47.7,07:18:00
245136421,"SMD2016012256","HOME","P",11467,"NORTHERN CARDINAL","N","M","T","M","S","M",NA,NA,"DPB","A","F",45,08:11:00
245136421,"SMD2016012256","HOME","P",10494,"NORTHERN CARDINAL","N","N","T","N","N","L",87,NA,"FCF","S","F",41.1,07:20:00
245136421,"SMD2016012256","HOME","P",10610,"NORTHERN CARDINAL","N","N","T","N","N","L",88,NA,"FAS","S","F",41.1,11:07:00
245136421,"SMD2016012256","HOME","P",10808,"NORTHERN CARDINAL","N","W","N","N","N","M",87,NA,"FAS","A","F",43.5,06:52:00
245136421,"SMD2016012256","HOME","P",10940,"NORTHERN CARDINAL","N","W","F","N","N","M",89,NA,"FCF","S","F",47.7,07:18:00
245136421,"SMD2016012256","HOME","P",11467,"NORTHERN CARDINAL","N","M","T","M","S","M",NA,NA,"DPB","A","F",45,08:11:00
245136422,"SMD2017011311","HOME","P",10495,"NORTHERN CARDINAL","N","N","H","T","N","S",88,NA,"FCF","S","F",41.2,12:07:00
245136422,"SMD2017011311","HOME","P",10495,"NORTHERN CARDINAL","N","N","H","T","N","S",88,NA,"FCF","S","F",41.2,12:07:00
245136423,"SMD2017011312","HOME","P",10496,"NORTHERN CARDINAL","N","N","T","N","N","L",87,NA,"FCF","S","F",41.8,12:07:00
245136423,"SMD2017011312","HOME","P",12153,"NORTHERN CARDINAL","N","S","T","N","N","M",86,NA,"FAS","A","F",42,11:30:00
245136423,"SMD2017011312","HOME","P",10496,"NORTHERN CARDINAL","N","N","T","N","N","L",87,NA,"FCF","S","F",41.8,12:07:00
245136423,"SMD2017011312","HOME","P",12153,"NORTHERN CARDINAL","N","S","T","N","N","M",86,NA,"FAS","A","F",42,11:30:00
245136425,"SMD2017011319","HOME","P",10569,"NORTHERN CARDINAL","N","N","N","N","N","S",90,NA,"FCF","S","M",40.2,08:10:00
245136425,"SMD2017011319","HOME","P",10810,"NORTHERN CARDINAL","M","N","N","N","N","L",87,NA,"FAS","A","M",40.2,06:53:00
245136425,"SMD2017011319","HOME","P",11850,"NORTHERN CARDINAL","N","N","N","N","N","S",91,NA,"FAS","A","M",43.3,07:13:00
245136425,"SMD2017011319","HOME","P",12152,"NORTHERN CARDINAL","N","N","N","N","N","M",90,NA,"FAS","A","M",42.2,08:56:00
245136425,"SMD2017011319","HOME","P",10569,"NORTHERN CARDINAL","N","N","N","N","N","S",90,NA,"FCF","S","M",40.2,08:10:00
245136425,"SMD2017011319","HOME","P",10810,"NORTHERN CARDINAL","M","N","N","N","N","L",87,NA,"FAS","A","M",40.2,06:53:00
245136425,"SMD2017011319","HOME","P",11850,"NORTHERN CARDINAL","N","N","N","N","N","S",91,NA,"FAS","A","M",43.3,07:13:00
245136425,"SMD2017011319","HOME","P",12152,"NORTHERN CARDINAL","N","N","N","N","N","M",90,NA,"FAS","A","M",42.2,08:56:00
245136427,"SMD2017011327","HOME","P",10592,"NORTHERN CARDINAL","N","N","T","T","N","S",88,NA,"FAS","A","F",38.2,06:52:00
245136427,"SMD2017011327","HOME","P",10592,"NORTHERN CARDINAL","N","N","T","T","N","S",88,NA,"FAS","A","F",38.2,06:52:00
245136428,"SMD2017011328","HOME","P",10593,"NORTHERN CARDINAL","N","N","T","N","N","S",89,NA,"FAS","A","M",42.5,06:53:00
245136428,"SMD2017011328","HOME","P",11979,"NORTHERN CARDINAL","N","N","L","N","N","L",90,NA,"FAS","A","M",47.7,10:02:00
245136428,"SMD2017011328","HOME","P",12328,"NORTHERN CARDINAL","S","N","T","N","N","S",91,NA,"FAS","A","M",41.9,08:47:00
245136428,"SMD2017011328","HOME","P",10593,"NORTHERN CARDINAL","N","N","T","N","N","S",89,NA,"FAS","A","M",42.5,06:53:00
245136428,"SMD2017011328","HOME","P",11979,"NORTHERN CARDINAL","N","N","L","N","N","L",90,NA,"FAS","A","M",47.7,10:02:00
245136428,"SMD2017011328","HOME","P",12328,"NORTHERN CARDINAL","S","N","T","N","N","S",91,NA,"FAS","A","M",41.9,08:47:00
245136429,"SMD2017011345","HOME","P",10617,"NORTHERN CARDINAL","N","N","N","N","N","S",89,NA,"FAS","A","F",41.1,08:07:00
245136429,"SMD2017011345","HOME","P",10617,"NORTHERN CARDINAL","N","N","N","N","N","S",89,NA,"FAS","A","F",41.1,08:07:00
245136430,"SMD2017011350","HOME","P",10618,"NORTHERN CARDINAL","N","N","T","N","N","M",87,NA,"FAS","A","F",37,11:34:00
245136430,"SMD2017011350","HOME","P",11622,"NORTHERN CARDINAL","N","N","T","H","S",NA,88,NA,"DCB","A","F",39.5,09:52:00
245136430,"SMD2017011350","HOME","P",10618,"NORTHERN CARDINAL","N","N","T","N","N","M",87,NA,"FAS","A","F",37,11:34:00
245136430,"SMD2017011350","HOME","P",11622,"NORTHERN CARDINAL","N","N","T","H","S",NA,88,NA,"DCB","A","F",39.5,09:52:00
245136431,"SMD2017011351","HOME","P",10619,"NORTHERN CARDINAL","N","N","T","N","N","L",86,NA,"FAS","A","F",38.8,11:34:00
245136436,"SMD2017011443","HOME","P",10822,"NORTHERN CARDINAL","N","W","T","N","N","S",NA,NA,"FAS","S","F",40.8,07:44:00
245136436,"SMD2017011443","HOME","P",12306,"NORTHERN CARDINAL","N","V","L","N","N","S",90,NA,"FAS","A","F",44.2,07:35:00
245136437,"SMD2017011448","HOME","P",10823,"NORTHERN CARDINAL","N","N","L","N","N","S",80,NA,"FPS","H","U",40.6,09:50:00
245136438,"SMD2017011364","HOME","P",10951,"NORTHERN CARDINAL","N","W","T","N","N","M",88,NA,"FAS","A","F",43.5,07:14:00
245136439,"SMD2017011367","HOME","P",10952,"NORTHERN CARDINAL","N","N","L","N","N","L",84,NA,"FCS","H","M",38.3,07:15:00
245136440,"SMD2017060303","HOME","N",10953,"NORTHERN CARDINAL","N","N","L","N","N","S",85,NA,"FCS","H","F",36.8,08:12:00
245136441,"SMD2017060311","HOME","P",10954,"NORTHERN CARDINAL","N","N","L","N","N","L",84,NA,"FCS","H","F",38.6,09:26:00
245136442,"SMD2017060313","HOME","P",10955,"NORTHERN CARDINAL","N","N","T","N","N","S",84,NA,"FPS","H","U",43.7,10:07:00
245136442,"SMD2017060313","HOME","P",11282,"NORTHERN CARDINAL","N","N","L","N","N","L",87,NA,"FCS","H","F",39.6,09:25:00
245136446,"SMD2017061653","HOME","P",11285,"NORTHERN CARDINAL","N","N","L","N","N","S",82,NA,"FCS","H","F",33,07:37:00
245136447,"SMD2017061652","HOME","P",11286,"NORTHERN CARDINAL","N","N","L","M","S","S",87,NA,"FPF","H","M",39,07:42:00
245136447,"SMD2017061652","HOME","P",11465,"NORTHERN CARDINAL","N","N","N","H","S",NA,NA,NA,"FPF","H","M",43.1,07:34:00
245136448,"SMD2017061654","HOME","P",11677,"NORTHERN CARDINAL","N","N","T","N","N","N",89,NA,"FCF","H","M",45.6,08:49:00
245136449,"SMD2017061657","HOME","P",11288,"NORTHERN CARDINAL","N","N","T","M","N","L",84,NA,"FPF","H","F",40.9,08:41:00
245136449,"SMD2017061657","HOME","P",11468,"NORTHERN CARDINAL","N","N","N","H","S","S",NA,NA,"FPF","H","M",40.9,08:44:00
245136450,"SMD2017061668","HOME","P",11289,"NORTHERN CARDINAL","N","N","L","L","S","L",84,NA,"FPF","H","F",39.1,09:59:00
245136458,"SMD2017090805","HOME","P",11561,"NORTHERN CARDINAL","N","N","N","M","S","S",84,NA,"FPF","H","M",45,11:09:00
245136458,"SMD2017090805","HOME","P",12114,"NORTHERN CARDINAL","N","N","N","N","N","S",88,NA,"FCF","S","M",41.8,08:30:00
245136458,"SMD2017090805","HOME","P",12307,"NORTHERN CARDINAL","M","N","T","N","N","S",89,NA,"FCF","S","M",41.3,07:11:00
245136459,"SMD2017090807","HOME","P",11562,"NORTHERN CARDINAL","N","N","L","H","S","N",87,NA,"FPF","H","M",47.6,11:08:00
245136459,"SMD2017090807","HOME","P",11621,"NORTHERN CARDINAL","N","N","T","H","S","N",88,NA,"FPF","H","M",43.4,08:59:00
245136464,"SMD2017090855","HOME","P",11682,"NORTHERN CARDINAL","N","N","L","N","N","L",87,NA,"FCF","H","F",42.8,07:45:00
245136464,"SMD2017090855","HOME","P",12419,"NORTHERN CARDINAL","N","W","T","N","N","S",84,NA,"FAS","A","F",45,09:56:00
245136464,"SMD2017090855","HOME","P",13583,"NORTHERN CARDINAL","N","N","N","N","N","S",84,NA,"FAS","A","F",42.6,08:45:00
245136465,"SMD2017090858","HOME","P",11683,"NORTHERN CARDINAL","N","N","T","N","N","N",89,NA,"FCF","H","F",41.3,08:05:00
245136465,"SMD2017090858","HOME","P",12492,"NORTHERN CARDINAL","N","V","L","N","N","L",86,NA,"FCF","S","F",41.1,08:03:00
245136466,"SMD2017090864","HOME","P",11684,"NORTHERN CARDINAL","N","N","T","T","N","L",90,NA,"FCF","H","M",44.1,10:38:00
245136467,"SMD2017090867","HOME","P",11685,"NORTHERN CARDINAL","N","N","L","H","N","S",89,NA,"FCF","H","M",46.2,11:00:00
245136469,"SMD2017110715","HOME","P",11866,"NORTHERN CARDINAL","N","N","T","N","N","S",85,NA,"FCF","H","F",40,09:29:00
245136470,"SMD2017110718","HOME","P",11867,"NORTHERN CARDINAL","N","N","T","N","N","L",89,NA,"FCF","H","M",44,11:40:00
245136474,"SMD2017110747","HOME","P",11999,"NORTHERN CARDINAL","N","N","L","N","N","L",88,NA,"FCF","S","F",45.3,08:10:00
245136475,"SMD2017110749","HOME","P",12000,"NORTHERN CARDINAL","N","N","L","N","N","S",96,NA,"FAS","A","M",45.6,08:10:00
245137201,"SMD2015091010","PISP","P",7929,"NORTHERN CARDINAL","N","N","N","M","S","N",87,NA,"DPB","A","F",40.5,10:15:00
245137203,"SMD2015091014","PISP","P",7931,"NORTHERN CARDINAL","N","N","N","M","S","N",88,NA,"UPU","U","F",42.6,11:30:00
245137203,"SMD2015091014","PISP","P",11095,"NORTHERN CARDINAL","N","V","T","N","N","L",89,NA,"DCB","O","F",50.5,11:19:00
245137204,"SMD2015091015","PISP","P",7932,"NORTHERN CARDINAL","N","N","T","L","S","L",85,NA,"FPF","H","F",39,11:30:00
245137223,"SMD2015102245","PISP","P",8122,"NORTHERN CARDINAL","N","N","T","N","N","S",89,NA,"FAS","U","F",41.2,09:20:00
245137223,"SMD2015102245","PISP","N",8122,"NORTHERN CARDINAL","N","N","T","N","N","S",89,NA,"FAS","U","F",41.2,09:20:00
